file_A;onset_A;offset_A;#item_A;phone_A;new_A;file_B;onset_B;offset_B;#item_B;phone_B;speaker;question_B;new;dist
geo020s09a0008v02;1.235627;1.364627;#303;pa;echo;geo020s09a0119v02;0.65469;0.78369;#407;pa;s09;answer;new;0.0579106637308
geo020s09a0063v02;0.665975;0.794975;#349;p>a;new;geo020s09a0119v02;0.65469;0.78369;#407;pa;s09;answer;new;0.0677818254905
geo020s09a0064v02;0.58898;0.71798;#351;p>a;echo;geo020s09a0119v02;0.65469;0.78369;#407;pa;s09;answer;new;0.0889916764334
geo020s09a0067v02;0.741245;0.870245;#354;p>a;new;geo020s09a0119v02;0.65469;0.78369;#407;pa;s09;answer;new;0.0645298695808
geo020s09a0068v02;0.782155;0.911155;#356;p>a;echo;geo020s09a0119v02;0.65469;0.78369;#407;pa;s09;answer;new;0.0690061998716
geo020s09a0069v02;0.97311;1.10211;#357;p>a;new;geo020s09a0119v02;0.65469;0.78369;#407;pa;s09;answer;new;0.0930015048956
geo020s09a0070v02;0.69482;0.82382;#359;p>a;echo;geo020s09a0119v02;0.65469;0.78369;#407;pa;s09;answer;new;0.0723238250407
geo020s09a0081v02;0.688793;0.817793;#371;p>a;new;geo020s09a0119v02;0.65469;0.78369;#407;pa;s09;answer;new;0.0878841424389
geo020s09a0082v02;0.694431;0.823431;#373;p>a;echo;geo020s09a0119v02;0.65469;0.78369;#407;pa;s09;answer;new;0.085947419429
geo020s09a0083v02;0.791107;0.920107;#374;pa;new;geo020s09a0119v02;0.65469;0.78369;#407;pa;s09;answer;new;0.0626889597356
geo020s09a0085v02;0.887397;1.016397;#376;pa;new;geo020s09a0119v02;0.65469;0.78369;#407;pa;s09;answer;new;0.0639143203425
geo020s09a0098v02;0.660179;0.789179;#387;p>a;echo;geo020s09a0119v02;0.65469;0.78369;#407;pa;s09;answer;new;0.0872866215281
geo020s09a0115v02;0.629835;0.758835;#402;p>a;new;geo020s09a0119v02;0.65469;0.78369;#407;pa;s09;answer;new;0.0801716705611
geo020s09a0116v02;0.555656;0.684656;#404;p>a;echo;geo020s09a0119v02;0.65469;0.78369;#407;pa;s09;answer;new;0.0788851665505
geo020s09a0120v02;0.559828;0.688828;#409;pa;echo;geo020s09a0119v02;0.65469;0.78369;#407;pa;s09;answer;new;0.0540498238503
geo020s09a0127v02;0.605116;0.734116;#414;p>a;new;geo020s09a0119v02;0.65469;0.78369;#407;pa;s09;answer;new;0.095996126414
geo020s09a0128v02;0.557767;0.686767;#416;p>a;echo;geo020s09a0119v02;0.65469;0.78369;#407;pa;s09;answer;new;0.0814720906947
geo020s09a0158v02;0.663639;0.792639;#442;p>a;echo;geo020s09a0119v02;0.65469;0.78369;#407;pa;s09;answer;new;0.0702579085423
geo020s09a0192v02;0.531963;0.660963;#464;p>a;echo;geo020s09a0119v02;0.65469;0.78369;#407;pa;s09;answer;new;0.0878844092409
geo020s09a0194v02;0.606352;0.735352;#467;p>a;echo;geo020s09a0119v02;0.65469;0.78369;#407;pa;s09;answer;new;0.0822812599382
geo020s09a0221v02;0.702162;0.831162;#492;p>a;new;geo020s09a0119v02;0.65469;0.78369;#407;pa;s09;answer;new;0.082721624318
geo020s09a0239v02;0.700549;0.829549;#505;pa;new;geo020s09a0119v02;0.65469;0.78369;#407;pa;s09;answer;new;0.0522805736897
geo020s09a0240v02;0.576182;0.705182;#507;pa;echo;geo020s09a0119v02;0.65469;0.78369;#407;pa;s09;answer;new;0.0699787128123
geo020s09a0241v02;0.820124;0.949124;#509;p>a;new;geo020s09a0119v02;0.65469;0.78369;#407;pa;s09;answer;new;0.0979275373111
geo020s09a0242v02;0.606767;0.735767;#511;p>a;echo;geo020s09a0119v02;0.65469;0.78369;#407;pa;s09;answer;new;0.0846716527142
geo020s09a0003v02;0.712197;0.841197;#295;p>a;new;geo020s09a0120v02;0.559828;0.688828;#409;pa;s09;answer;echo;0.0784074969812
geo020s09a0004v02;0.473854;0.602854;#297;p>a;echo;geo020s09a0120v02;0.559828;0.688828;#409;pa;s09;answer;echo;0.0816478059477
geo020s09a0007v02;0.71899;0.84799;#302;pa;new;geo020s09a0120v02;0.559828;0.688828;#409;pa;s09;answer;echo;0.0842232535173
geo020s09a0008v02;1.235627;1.364627;#303;pa;echo;geo020s09a0120v02;0.559828;0.688828;#409;pa;s09;answer;echo;0.067734678405
geo020s09a0063v02;0.665975;0.794975;#349;p>a;new;geo020s09a0120v02;0.559828;0.688828;#409;pa;s09;answer;echo;0.0776093000235
geo020s09a0064v02;0.58898;0.71798;#351;p>a;echo;geo020s09a0120v02;0.559828;0.688828;#409;pa;s09;answer;echo;0.0963672099719
geo020s09a0067v02;0.741245;0.870245;#354;p>a;new;geo020s09a0120v02;0.559828;0.688828;#409;pa;s09;answer;echo;0.0793990157719
geo020s09a0068v02;0.782155;0.911155;#356;p>a;echo;geo020s09a0120v02;0.559828;0.688828;#409;pa;s09;answer;echo;0.0852204426476
geo020s09a0069v02;0.97311;1.10211;#357;p>a;new;geo020s09a0120v02;0.559828;0.688828;#409;pa;s09;answer;echo;0.104257390011
geo020s09a0070v02;0.69482;0.82382;#359;p>a;echo;geo020s09a0120v02;0.559828;0.688828;#409;pa;s09;answer;echo;0.0885306992278
geo020s09a0081v02;0.688793;0.817793;#371;p>a;new;geo020s09a0120v02;0.559828;0.688828;#409;pa;s09;answer;echo;0.0871093420973
geo020s09a0082v02;0.694431;0.823431;#373;p>a;echo;geo020s09a0120v02;0.559828;0.688828;#409;pa;s09;answer;echo;0.0806923159253
geo020s09a0083v02;0.791107;0.920107;#374;pa;new;geo020s09a0120v02;0.559828;0.688828;#409;pa;s09;answer;echo;0.0573037358414
geo020s09a0085v02;0.887397;1.016397;#376;pa;new;geo020s09a0120v02;0.559828;0.688828;#409;pa;s09;answer;echo;0.0499371352443
geo020s09a0098v02;0.660179;0.789179;#387;p>a;echo;geo020s09a0120v02;0.559828;0.688828;#409;pa;s09;answer;echo;0.0885228017571
geo020s09a0115v02;0.629835;0.758835;#402;p>a;new;geo020s09a0120v02;0.559828;0.688828;#409;pa;s09;answer;echo;0.0824048814901
geo020s09a0116v02;0.555656;0.684656;#404;p>a;echo;geo020s09a0120v02;0.559828;0.688828;#409;pa;s09;answer;echo;0.0769854241471
geo020s09a0119v02;0.65469;0.78369;#407;pa;new;geo020s09a0120v02;0.559828;0.688828;#409;pa;s09;answer;echo;0.0540498238503
geo020s09a0127v02;0.605116;0.734116;#414;p>a;new;geo020s09a0120v02;0.559828;0.688828;#409;pa;s09;answer;echo;0.112311011684
geo020s09a0128v02;0.557767;0.686767;#416;p>a;echo;geo020s09a0120v02;0.559828;0.688828;#409;pa;s09;answer;echo;0.0917597585646
geo020s09a0158v02;0.663639;0.792639;#442;p>a;echo;geo020s09a0120v02;0.559828;0.688828;#409;pa;s09;answer;echo;0.0776110016547
geo020s09a0192v02;0.531963;0.660963;#464;p>a;echo;geo020s09a0120v02;0.559828;0.688828;#409;pa;s09;answer;echo;0.0735237112699
geo020s09a0194v02;0.606352;0.735352;#467;p>a;echo;geo020s09a0120v02;0.559828;0.688828;#409;pa;s09;answer;echo;0.0744463291447
geo020s09a0221v02;0.702162;0.831162;#492;p>a;new;geo020s09a0120v02;0.559828;0.688828;#409;pa;s09;answer;echo;0.082125687837
geo020s09a0239v02;0.700549;0.829549;#505;pa;new;geo020s09a0120v02;0.559828;0.688828;#409;pa;s09;answer;echo;0.0704018011519
geo020s09a0240v02;0.576182;0.705182;#507;pa;echo;geo020s09a0120v02;0.559828;0.688828;#409;pa;s09;answer;echo;0.0548688105116
geo020s09a0241v02;0.820124;0.949124;#509;p>a;new;geo020s09a0120v02;0.559828;0.688828;#409;pa;s09;answer;echo;0.099867037151
geo020s09a0242v02;0.606767;0.735767;#511;p>a;echo;geo020s09a0120v02;0.559828;0.688828;#409;pa;s09;answer;echo;0.0688178447171
geo020s09a0003v02;0.712197;0.841197;#295;p>a;new;geo020s09a0127v02;0.605116;0.734116;#414;p>a;s09;answer;new;0.0964633495628
geo020s09a0004v02;0.473854;0.602854;#297;p>a;echo;geo020s09a0127v02;0.605116;0.734116;#414;p>a;s09;answer;new;0.108967193449
geo020s09a0007v02;0.71899;0.84799;#302;pa;new;geo020s09a0127v02;0.605116;0.734116;#414;p>a;s09;answer;new;0.0898458720427
geo020s09a0008v02;1.235627;1.364627;#303;pa;echo;geo020s09a0127v02;0.605116;0.734116;#414;p>a;s09;answer;new;0.0936355158489
geo020s09a0063v02;0.665975;0.794975;#349;p>a;new;geo020s09a0127v02;0.605116;0.734116;#414;p>a;s09;answer;new;0.0654774162377
geo020s09a0064v02;0.58898;0.71798;#351;p>a;echo;geo020s09a0127v02;0.605116;0.734116;#414;p>a;s09;answer;new;0.0708874824693
geo020s09a0067v02;0.741245;0.870245;#354;p>a;new;geo020s09a0127v02;0.605116;0.734116;#414;p>a;s09;answer;new;0.0648921581093
geo020s09a0068v02;0.782155;0.911155;#356;p>a;echo;geo020s09a0127v02;0.605116;0.734116;#414;p>a;s09;answer;new;0.0882683793211
geo020s09a0069v02;0.97311;1.10211;#357;p>a;new;geo020s09a0127v02;0.605116;0.734116;#414;p>a;s09;answer;new;0.0720171992596
geo020s09a0070v02;0.69482;0.82382;#359;p>a;echo;geo020s09a0127v02;0.605116;0.734116;#414;p>a;s09;answer;new;0.0825081589005
geo020s09a0081v02;0.688793;0.817793;#371;p>a;new;geo020s09a0127v02;0.605116;0.734116;#414;p>a;s09;answer;new;0.0688846577422
geo020s09a0082v02;0.694431;0.823431;#373;p>a;echo;geo020s09a0127v02;0.605116;0.734116;#414;p>a;s09;answer;new;0.0827254870976
geo020s09a0083v02;0.791107;0.920107;#374;pa;new;geo020s09a0127v02;0.605116;0.734116;#414;p>a;s09;answer;new;0.102851803236
geo020s09a0085v02;0.887397;1.016397;#376;pa;new;geo020s09a0127v02;0.605116;0.734116;#414;p>a;s09;answer;new;0.0949644335271
geo020s09a0098v02;0.660179;0.789179;#387;p>a;echo;geo020s09a0127v02;0.605116;0.734116;#414;p>a;s09;answer;new;0.0589048764525
geo020s09a0115v02;0.629835;0.758835;#402;p>a;new;geo020s09a0127v02;0.605116;0.734116;#414;p>a;s09;answer;new;0.0812263294627
geo020s09a0116v02;0.555656;0.684656;#404;p>a;echo;geo020s09a0127v02;0.605116;0.734116;#414;p>a;s09;answer;new;0.0685123471033
geo020s09a0119v02;0.65469;0.78369;#407;pa;new;geo020s09a0127v02;0.605116;0.734116;#414;p>a;s09;answer;new;0.095996126414
geo020s09a0120v02;0.559828;0.688828;#409;pa;echo;geo020s09a0127v02;0.605116;0.734116;#414;p>a;s09;answer;new;0.112311011684
geo020s09a0128v02;0.557767;0.686767;#416;p>a;echo;geo020s09a0127v02;0.605116;0.734116;#414;p>a;s09;answer;new;0.0698778014608
geo020s09a0158v02;0.663639;0.792639;#442;p>a;echo;geo020s09a0127v02;0.605116;0.734116;#414;p>a;s09;answer;new;0.0893268777188
geo020s09a0192v02;0.531963;0.660963;#464;p>a;echo;geo020s09a0127v02;0.605116;0.734116;#414;p>a;s09;answer;new;0.116381331649
geo020s09a0194v02;0.606352;0.735352;#467;p>a;echo;geo020s09a0127v02;0.605116;0.734116;#414;p>a;s09;answer;new;0.0961256187563
geo020s09a0221v02;0.702162;0.831162;#492;p>a;new;geo020s09a0127v02;0.605116;0.734116;#414;p>a;s09;answer;new;0.0973844703077
geo020s09a0239v02;0.700549;0.829549;#505;pa;new;geo020s09a0127v02;0.605116;0.734116;#414;p>a;s09;answer;new;0.0933189373803
geo020s09a0240v02;0.576182;0.705182;#507;pa;echo;geo020s09a0127v02;0.605116;0.734116;#414;p>a;s09;answer;new;0.112349793682
geo020s09a0241v02;0.820124;0.949124;#509;p>a;new;geo020s09a0127v02;0.605116;0.734116;#414;p>a;s09;answer;new;0.102491221326
geo020s09a0242v02;0.606767;0.735767;#511;p>a;echo;geo020s09a0127v02;0.605116;0.734116;#414;p>a;s09;answer;new;0.1158469657
geo020s09a0003v02;0.712197;0.841197;#295;p>a;new;geo020s09a0128v02;0.557767;0.686767;#416;p>a;s09;answer;echo;0.0779616563047
geo020s09a0004v02;0.473854;0.602854;#297;p>a;echo;geo020s09a0128v02;0.557767;0.686767;#416;p>a;s09;answer;echo;0.082275984949
geo020s09a0007v02;0.71899;0.84799;#302;pa;new;geo020s09a0128v02;0.557767;0.686767;#416;p>a;s09;answer;echo;0.0919450954739
geo020s09a0008v02;1.235627;1.364627;#303;pa;echo;geo020s09a0128v02;0.557767;0.686767;#416;p>a;s09;answer;echo;0.0853417783103
geo020s09a0063v02;0.665975;0.794975;#349;p>a;new;geo020s09a0128v02;0.557767;0.686767;#416;p>a;s09;answer;echo;0.0690974586629
geo020s09a0064v02;0.58898;0.71798;#351;p>a;echo;geo020s09a0128v02;0.557767;0.686767;#416;p>a;s09;answer;echo;0.0656193584309
geo020s09a0067v02;0.741245;0.870245;#354;p>a;new;geo020s09a0128v02;0.557767;0.686767;#416;p>a;s09;answer;echo;0.0685756980731
geo020s09a0068v02;0.782155;0.911155;#356;p>a;echo;geo020s09a0128v02;0.557767;0.686767;#416;p>a;s09;answer;echo;0.0621564376822
geo020s09a0069v02;0.97311;1.10211;#357;p>a;new;geo020s09a0128v02;0.557767;0.686767;#416;p>a;s09;answer;echo;0.0728550264415
geo020s09a0070v02;0.69482;0.82382;#359;p>a;echo;geo020s09a0128v02;0.557767;0.686767;#416;p>a;s09;answer;echo;0.0668411017227
geo020s09a0081v02;0.688793;0.817793;#371;p>a;new;geo020s09a0128v02;0.557767;0.686767;#416;p>a;s09;answer;echo;0.0724597240334
geo020s09a0082v02;0.694431;0.823431;#373;p>a;echo;geo020s09a0128v02;0.557767;0.686767;#416;p>a;s09;answer;echo;0.0644313980674
geo020s09a0083v02;0.791107;0.920107;#374;pa;new;geo020s09a0128v02;0.557767;0.686767;#416;p>a;s09;answer;echo;0.0937431088125
geo020s09a0085v02;0.887397;1.016397;#376;pa;new;geo020s09a0128v02;0.557767;0.686767;#416;p>a;s09;answer;echo;0.0923591233466
geo020s09a0098v02;0.660179;0.789179;#387;p>a;echo;geo020s09a0128v02;0.557767;0.686767;#416;p>a;s09;answer;echo;0.0666007681622
geo020s09a0115v02;0.629835;0.758835;#402;p>a;new;geo020s09a0128v02;0.557767;0.686767;#416;p>a;s09;answer;echo;0.0657064624142
geo020s09a0116v02;0.555656;0.684656;#404;p>a;echo;geo020s09a0128v02;0.557767;0.686767;#416;p>a;s09;answer;echo;0.0599528692674
geo020s09a0119v02;0.65469;0.78369;#407;pa;new;geo020s09a0128v02;0.557767;0.686767;#416;p>a;s09;answer;echo;0.0814720906947
geo020s09a0120v02;0.559828;0.688828;#409;pa;echo;geo020s09a0128v02;0.557767;0.686767;#416;p>a;s09;answer;echo;0.0917597585646
geo020s09a0127v02;0.605116;0.734116;#414;p>a;new;geo020s09a0128v02;0.557767;0.686767;#416;p>a;s09;answer;echo;0.0698778014608
geo020s09a0158v02;0.663639;0.792639;#442;p>a;echo;geo020s09a0128v02;0.557767;0.686767;#416;p>a;s09;answer;echo;0.0626068476178
geo020s09a0192v02;0.531963;0.660963;#464;p>a;echo;geo020s09a0128v02;0.557767;0.686767;#416;p>a;s09;answer;echo;0.0792875053024
geo020s09a0194v02;0.606352;0.735352;#467;p>a;echo;geo020s09a0128v02;0.557767;0.686767;#416;p>a;s09;answer;echo;0.0616114986533
geo020s09a0221v02;0.702162;0.831162;#492;p>a;new;geo020s09a0128v02;0.557767;0.686767;#416;p>a;s09;answer;echo;0.0842307066711
geo020s09a0239v02;0.700549;0.829549;#505;pa;new;geo020s09a0128v02;0.557767;0.686767;#416;p>a;s09;answer;echo;0.0963567718103
geo020s09a0240v02;0.576182;0.705182;#507;pa;echo;geo020s09a0128v02;0.557767;0.686767;#416;p>a;s09;answer;echo;0.0966882968103
geo020s09a0241v02;0.820124;0.949124;#509;p>a;new;geo020s09a0128v02;0.557767;0.686767;#416;p>a;s09;answer;echo;0.0825473394807
geo020s09a0242v02;0.606767;0.735767;#511;p>a;echo;geo020s09a0128v02;0.557767;0.686767;#416;p>a;s09;answer;echo;0.0864978057159
geo020s09a0003v02;0.712197;0.841197;#295;p>a;new;geo020s09a0158v02;0.663639;0.792639;#442;p>a;s09;answer;echo;0.072886976062
geo020s09a0004v02;0.473854;0.602854;#297;p>a;echo;geo020s09a0158v02;0.663639;0.792639;#442;p>a;s09;answer;echo;0.0829922286588
geo020s09a0007v02;0.71899;0.84799;#302;pa;new;geo020s09a0158v02;0.663639;0.792639;#442;p>a;s09;answer;echo;0.118461298883
geo020s09a0008v02;1.235627;1.364627;#303;pa;echo;geo020s09a0158v02;0.663639;0.792639;#442;p>a;s09;answer;echo;0.0876265627234
geo020s09a0063v02;0.665975;0.794975;#349;p>a;new;geo020s09a0158v02;0.663639;0.792639;#442;p>a;s09;answer;echo;0.0595499984508
geo020s09a0064v02;0.58898;0.71798;#351;p>a;echo;geo020s09a0158v02;0.663639;0.792639;#442;p>a;s09;answer;echo;0.0653604542533
geo020s09a0067v02;0.741245;0.870245;#354;p>a;new;geo020s09a0158v02;0.663639;0.792639;#442;p>a;s09;answer;echo;0.0643995179937
geo020s09a0068v02;0.782155;0.911155;#356;p>a;echo;geo020s09a0158v02;0.663639;0.792639;#442;p>a;s09;answer;echo;0.071409205639
geo020s09a0069v02;0.97311;1.10211;#357;p>a;new;geo020s09a0158v02;0.663639;0.792639;#442;p>a;s09;answer;echo;0.0955234986528
geo020s09a0070v02;0.69482;0.82382;#359;p>a;echo;geo020s09a0158v02;0.663639;0.792639;#442;p>a;s09;answer;echo;0.0747154911011
geo020s09a0081v02;0.688793;0.817793;#371;p>a;new;geo020s09a0158v02;0.663639;0.792639;#442;p>a;s09;answer;echo;0.0673248326403
geo020s09a0082v02;0.694431;0.823431;#373;p>a;echo;geo020s09a0158v02;0.663639;0.792639;#442;p>a;s09;answer;echo;0.0650039437885
geo020s09a0083v02;0.791107;0.920107;#374;pa;new;geo020s09a0158v02;0.663639;0.792639;#442;p>a;s09;answer;echo;0.0826810212097
geo020s09a0085v02;0.887397;1.016397;#376;pa;new;geo020s09a0158v02;0.663639;0.792639;#442;p>a;s09;answer;echo;0.086382340696
geo020s09a0098v02;0.660179;0.789179;#387;p>a;echo;geo020s09a0158v02;0.663639;0.792639;#442;p>a;s09;answer;echo;0.0600322841931
geo020s09a0115v02;0.629835;0.758835;#402;p>a;new;geo020s09a0158v02;0.663639;0.792639;#442;p>a;s09;answer;echo;0.0740801905936
geo020s09a0116v02;0.555656;0.684656;#404;p>a;echo;geo020s09a0158v02;0.663639;0.792639;#442;p>a;s09;answer;echo;0.0547062292866
geo020s09a0119v02;0.65469;0.78369;#407;pa;new;geo020s09a0158v02;0.663639;0.792639;#442;p>a;s09;answer;echo;0.0702579085423
geo020s09a0120v02;0.559828;0.688828;#409;pa;echo;geo020s09a0158v02;0.663639;0.792639;#442;p>a;s09;answer;echo;0.0776110016547
geo020s09a0127v02;0.605116;0.734116;#414;p>a;new;geo020s09a0158v02;0.663639;0.792639;#442;p>a;s09;answer;echo;0.0893268777188
geo020s09a0128v02;0.557767;0.686767;#416;p>a;echo;geo020s09a0158v02;0.663639;0.792639;#442;p>a;s09;answer;echo;0.0626068476178
geo020s09a0192v02;0.531963;0.660963;#464;p>a;echo;geo020s09a0158v02;0.663639;0.792639;#442;p>a;s09;answer;echo;0.0718441634032
geo020s09a0194v02;0.606352;0.735352;#467;p>a;echo;geo020s09a0158v02;0.663639;0.792639;#442;p>a;s09;answer;echo;0.0678145949035
geo020s09a0221v02;0.702162;0.831162;#492;p>a;new;geo020s09a0158v02;0.663639;0.792639;#442;p>a;s09;answer;echo;0.056603851212
geo020s09a0239v02;0.700549;0.829549;#505;pa;new;geo020s09a0158v02;0.663639;0.792639;#442;p>a;s09;answer;echo;0.0874642343677
geo020s09a0240v02;0.576182;0.705182;#507;pa;echo;geo020s09a0158v02;0.663639;0.792639;#442;p>a;s09;answer;echo;0.0859699964776
geo020s09a0241v02;0.820124;0.949124;#509;p>a;new;geo020s09a0158v02;0.663639;0.792639;#442;p>a;s09;answer;echo;0.0973617718689
geo020s09a0242v02;0.606767;0.735767;#511;p>a;echo;geo020s09a0158v02;0.663639;0.792639;#442;p>a;s09;answer;echo;0.0726420429465
geo020s09a0003v02;0.712197;0.841197;#295;p>a;new;geo020s09a0192v02;0.531963;0.660963;#464;p>a;s09;answer;echo;0.0778821686438
geo020s09a0004v02;0.473854;0.602854;#297;p>a;echo;geo020s09a0192v02;0.531963;0.660963;#464;p>a;s09;answer;echo;0.0715504385875
geo020s09a0007v02;0.71899;0.84799;#302;pa;new;geo020s09a0192v02;0.531963;0.660963;#464;p>a;s09;answer;echo;0.144228424728
geo020s09a0008v02;1.235627;1.364627;#303;pa;echo;geo020s09a0192v02;0.531963;0.660963;#464;p>a;s09;answer;echo;0.0960982123917
geo020s09a0063v02;0.665975;0.794975;#349;p>a;new;geo020s09a0192v02;0.531963;0.660963;#464;p>a;s09;answer;echo;0.070607555119
geo020s09a0064v02;0.58898;0.71798;#351;p>a;echo;geo020s09a0192v02;0.531963;0.660963;#464;p>a;s09;answer;echo;0.0847792052997
geo020s09a0067v02;0.741245;0.870245;#354;p>a;new;geo020s09a0192v02;0.531963;0.660963;#464;p>a;s09;answer;echo;0.0919713001522
geo020s09a0068v02;0.782155;0.911155;#356;p>a;echo;geo020s09a0192v02;0.531963;0.660963;#464;p>a;s09;answer;echo;0.0941142772822
geo020s09a0069v02;0.97311;1.10211;#357;p>a;new;geo020s09a0192v02;0.531963;0.660963;#464;p>a;s09;answer;echo;0.131966887431
geo020s09a0070v02;0.69482;0.82382;#359;p>a;echo;geo020s09a0192v02;0.531963;0.660963;#464;p>a;s09;answer;echo;0.0921665720158
geo020s09a0081v02;0.688793;0.817793;#371;p>a;new;geo020s09a0192v02;0.531963;0.660963;#464;p>a;s09;answer;echo;0.0722535117184
geo020s09a0082v02;0.694431;0.823431;#373;p>a;echo;geo020s09a0192v02;0.531963;0.660963;#464;p>a;s09;answer;echo;0.067729015235
geo020s09a0083v02;0.791107;0.920107;#374;pa;new;geo020s09a0192v02;0.531963;0.660963;#464;p>a;s09;answer;echo;0.0867387087459
geo020s09a0085v02;0.887397;1.016397;#376;pa;new;geo020s09a0192v02;0.531963;0.660963;#464;p>a;s09;answer;echo;0.0806257210261
geo020s09a0098v02;0.660179;0.789179;#387;p>a;echo;geo020s09a0192v02;0.531963;0.660963;#464;p>a;s09;answer;echo;0.0895005962424
geo020s09a0115v02;0.629835;0.758835;#402;p>a;new;geo020s09a0192v02;0.531963;0.660963;#464;p>a;s09;answer;echo;0.0827787649585
geo020s09a0116v02;0.555656;0.684656;#404;p>a;echo;geo020s09a0192v02;0.531963;0.660963;#464;p>a;s09;answer;echo;0.0659985897294
geo020s09a0119v02;0.65469;0.78369;#407;pa;new;geo020s09a0192v02;0.531963;0.660963;#464;p>a;s09;answer;echo;0.0878844092409
geo020s09a0120v02;0.559828;0.688828;#409;pa;echo;geo020s09a0192v02;0.531963;0.660963;#464;p>a;s09;answer;echo;0.0735237112699
geo020s09a0127v02;0.605116;0.734116;#414;p>a;new;geo020s09a0192v02;0.531963;0.660963;#464;p>a;s09;answer;echo;0.116381331649
geo020s09a0128v02;0.557767;0.686767;#416;p>a;echo;geo020s09a0192v02;0.531963;0.660963;#464;p>a;s09;answer;echo;0.0792875053024
geo020s09a0158v02;0.663639;0.792639;#442;p>a;echo;geo020s09a0192v02;0.531963;0.660963;#464;p>a;s09;answer;echo;0.0718441634032
geo020s09a0194v02;0.606352;0.735352;#467;p>a;echo;geo020s09a0192v02;0.531963;0.660963;#464;p>a;s09;answer;echo;0.0651409125247
geo020s09a0221v02;0.702162;0.831162;#492;p>a;new;geo020s09a0192v02;0.531963;0.660963;#464;p>a;s09;answer;echo;0.0738073943289
geo020s09a0239v02;0.700549;0.829549;#505;pa;new;geo020s09a0192v02;0.531963;0.660963;#464;p>a;s09;answer;echo;0.101784300674
geo020s09a0240v02;0.576182;0.705182;#507;pa;echo;geo020s09a0192v02;0.531963;0.660963;#464;p>a;s09;answer;echo;0.0732832856816
geo020s09a0241v02;0.820124;0.949124;#509;p>a;new;geo020s09a0192v02;0.531963;0.660963;#464;p>a;s09;answer;echo;0.0858991318051
geo020s09a0242v02;0.606767;0.735767;#511;p>a;echo;geo020s09a0192v02;0.531963;0.660963;#464;p>a;s09;answer;echo;0.0670328074624
geo020s09a0003v02;0.712197;0.841197;#295;p>a;new;geo020s09a0194v02;0.606352;0.735352;#467;p>a;s09;answer;echo;0.0738713125722
geo020s09a0004v02;0.473854;0.602854;#297;p>a;echo;geo020s09a0194v02;0.606352;0.735352;#467;p>a;s09;answer;echo;0.0745248079239
geo020s09a0007v02;0.71899;0.84799;#302;pa;new;geo020s09a0194v02;0.606352;0.735352;#467;p>a;s09;answer;echo;0.0914326281928
geo020s09a0008v02;1.235627;1.364627;#303;pa;echo;geo020s09a0194v02;0.606352;0.735352;#467;p>a;s09;answer;echo;0.080733038151
geo020s09a0063v02;0.665975;0.794975;#349;p>a;new;geo020s09a0194v02;0.606352;0.735352;#467;p>a;s09;answer;echo;0.0638230954463
geo020s09a0064v02;0.58898;0.71798;#351;p>a;echo;geo020s09a0194v02;0.606352;0.735352;#467;p>a;s09;answer;echo;0.0778463028495
geo020s09a0067v02;0.741245;0.870245;#354;p>a;new;geo020s09a0194v02;0.606352;0.735352;#467;p>a;s09;answer;echo;0.0804332016632
geo020s09a0068v02;0.782155;0.911155;#356;p>a;echo;geo020s09a0194v02;0.606352;0.735352;#467;p>a;s09;answer;echo;0.0750496968821
geo020s09a0069v02;0.97311;1.10211;#357;p>a;new;geo020s09a0194v02;0.606352;0.735352;#467;p>a;s09;answer;echo;0.0932770230045
